encuentro_id:int,encuentro_version_id:int,encuentro_location_id:int,encuentro_pokemon_id:int,encuentro_min:int,encuentro_max:int
37691,17,649,531,47,47
37692,17,649,587,48,48
37693,17,649,531,48,48
37694,17,649,531,49,49
37695,17,649,531,50,50
37696,17,649,430,50,50
37697,17,649,547,50,50
37698,17,649,531,50,50
37699,17,649,38,50,50
37700,17,649,531,50,50
37701,17,649,38,50,50
37702,17,649,118,35,55
37703,17,649,550,35,55
37704,17,649,118,35,55
37705,17,649,118,35,55
37706,17,649,118,35,55
37707,17,649,118,35,60
37708,17,649,10016,35,60
37709,17,649,119,35,70
37710,17,649,119,45,70
37711,17,649,119,45,70
37712,17,649,550,25,55
37713,17,649,79,25,55
37714,17,649,550,25,55
37715,17,649,550,25,55
37716,17,649,550,25,55
37717,17,649,79,25,60
37718,17,649,10016,25,60
37719,17,649,80,35,70
37720,17,649,199,35,70
37721,17,649,199,35,70
37722,17,649,37,47,47
37723,17,649,358,47,47
37724,17,649,546,48,48
37725,17,649,358,49,49
37726,17,649,234,48,48
37727,17,649,164,48,48
37728,17,649,198,48,48
37729,17,649,437,48,48
37730,17,649,164,50,50
37731,17,649,437,50,50
37732,17,649,164,50,50
37733,17,649,437,50,50
37734,17,650,105,57,57
37735,17,650,22,58,58
37736,17,650,207,57,57
37737,17,650,115,59,59
37738,17,650,22,60,60
37739,17,650,539,58,58
37740,17,650,247,58,58
37741,17,650,539,59,59
37742,17,650,505,60,60
37743,17,650,247,59,59
37744,17,650,505,60,60
37745,17,650,247,59,59
37746,17,650,531,47,47
37747,17,650,531,47,47
37748,17,650,587,48,48
37749,17,650,531,48,48
37750,17,650,531,49,49
37751,17,650,531,50,50
37752,17,650,531,50,50
37753,17,650,538,50,50
37754,17,650,472,50,50
37755,17,650,248,50,50
37756,17,650,472,50,50
37757,17,650,248,50,50
37758,17,650,105,47,47
37759,17,650,22,48,48
37760,17,650,207,47,47
37761,17,650,115,49,49
37762,17,650,22,50,50
37763,17,650,539,48,48
37764,17,650,247,48,48
37765,17,650,539,49,49
37766,17,650,247,50,50
37767,17,650,207,49,49
37768,17,650,247,50,50
37769,17,650,207,49,49
37770,17,651,574,22,22
37771,17,651,572,22,22
37772,17,651,568,22,22
37773,17,651,568,24,24
37774,17,651,510,23,23
37775,17,651,510,25,25
37776,17,651,572,23,23
37777,17,651,574,23,23
37778,17,651,572,24,24
37779,17,651,574,24,24
37780,17,651,572,25,25
37781,17,651,574,25,25
37782,17,651,531,19,19
37783,17,651,531,19,19
37784,17,651,587,20,20
37785,17,651,531,20,20
37786,17,651,531,21,21
37787,17,651,531,22,22
37788,17,651,531,22,22
37789,17,651,531,22,22
37790,17,651,573,22,22
37791,17,651,531,22,22
37792,17,651,573,22,22
37793,17,651,531,22,22
37794,17,651,574,19,19
37795,17,651,572,19,19
37796,17,651,568,19,19
37797,17,651,568,21,21
37798,17,651,510,20,20
37799,17,651,510,22,22
37800,17,651,572,20,20
37801,17,651,574,20,20
37802,17,651,572,21,21
37803,17,651,574,21,21
37804,17,651,572,22,22
37805,17,651,574,22,22
37806,17,652,546,22,22
37807,17,652,541,23,23
37808,17,652,546,23,23
37809,17,652,541,24,24
37810,17,652,520,24,24
37811,17,652,543,23,23
37812,17,652,520,25,25
37813,17,652,543,24,24
37814,17,652,546,24,24
37815,17,652,541,25,25
37816,17,652,546,25,25
37817,17,652,541,25,25
37818,17,652,531,19,19
37819,17,652,531,20,20
37820,17,652,587,20,20
37821,17,652,511,20,20
37822,17,652,513,20,20
37823,17,652,515,20,20
37824,17,652,531,21,21
37825,17,652,521,22,22
37826,17,652,542,22,22
37827,17,652,547,22,22
37828,17,652,542,22,22
37829,17,652,547,22,22
37830,17,652,118,35,55
37831,17,652,550,35,55
37832,17,652,118,35,55
37833,17,652,118,35,55
37834,17,652,118,35,55
37835,17,652,118,35,60
37836,17,652,10016,35,60
37837,17,652,118,35,70
37838,17,652,118,35,70
37839,17,652,118,35,70
37840,17,652,550,5,20
37841,17,652,550,5,20
37842,17,652,550,5,20
37843,17,652,550,5,20
37844,17,652,550,5,20
37845,17,652,10016,5,20
37846,17,652,10016,5,20
37847,17,652,10016,5,20
37848,17,652,10016,5,20
37849,17,652,10016,5,20
37850,17,652,546,19,19
37851,17,652,541,20,20
37852,17,652,546,20,20
37853,17,652,541,21,21
37854,17,652,520,21,21
37855,17,652,543,20,20
37856,17,652,520,22,22
37857,17,652,543,21,21
37858,17,652,546,21,21
37859,17,652,541,22,22
37860,17,652,546,22,22
37861,17,652,541,22,22
37862,17,653,559,32,32
37863,17,653,558,34,34
37864,17,653,505,32,32
37865,17,653,558,35,35
37866,17,653,559,33,33
37867,17,653,505,34,34
37868,17,653,559,34,34
37869,17,653,539,33,33
37870,17,653,559,35,35
37871,17,653,539,35,35
37872,17,653,559,35,35
37873,17,653,539,35,35
37874,17,653,531,28,28
37875,17,653,531,28,28
37876,17,653,531,29,29
37877,17,653,531,29,29
37878,17,653,531,30,30
37879,17,653,531,31,31
37880,17,653,531,31,31
37881,17,653,531,31,31
37882,17,653,531,31,31
37883,17,653,538,31,31
37884,17,653,531,31,31
37885,17,653,538,31,31
37886,17,653,456,35,55
37887,17,653,116,35,55
37888,17,653,116,35,55
37889,17,653,456,35,55
37890,17,653,170,35,55
37891,17,653,117,35,60
37892,17,653,211,35,60
37893,17,653,457,35,70
37894,17,653,230,45,70
37895,17,653,230,45,70
37896,17,653,592,5,15
37897,17,653,592,5,15
37898,17,653,592,5,15
37899,17,653,592,5,15
37900,17,653,592,5,15
37901,17,653,594,5,20
37902,17,653,594,5,20
37903,17,653,594,5,20
37904,17,653,593,5,20
37905,17,653,593,5,20
37906,17,653,559,28,28
37907,17,653,557,30,30
37908,17,653,505,28,28
37909,17,653,557,31,31
37910,17,653,559,29,29
37911,17,653,505,30,30
37912,17,653,559,30,30
37913,17,653,539,29,29
37914,17,653,559,31,31
37915,17,653,539,31,31
37916,17,653,559,31,31
37917,17,653,539,31,31
37918,17,654,223,35,55
37919,17,654,90,35,55
37920,17,654,223,35,55
37921,17,654,370,35,55
37922,17,654,370,35,55
37923,17,654,90,35,60
37924,17,654,370,35,60
37925,17,654,224,35,70
37926,17,654,91,45,70
37927,17,654,91,45,70
37928,17,654,278,25,55
37929,17,654,458,25,55
37930,17,654,279,25,55
37931,17,654,279,25,55
37932,17,654,279,25,55
37933,17,654,320,25,60
37934,17,654,222,25,60
37935,17,654,226,35,70
37936,17,654,226,35,70
37937,17,654,226,35,70
37938,17,655,456,35,55
37939,17,655,116,35,55
37940,17,655,116,35,55
37941,17,655,456,35,55
37942,17,655,456,35,55
37943,17,655,117,35,60
37944,17,655,211,35,60
37945,17,655,457,35,70
37946,17,655,230,45,70
37947,17,655,230,45,70
37948,17,655,592,5,15
37949,17,655,592,5,15
37950,17,655,592,5,15
37951,17,655,592,5,15
37952,17,655,592,5,15
37953,17,655,594,5,20
37954,17,655,594,5,20
37955,17,655,594,5,20
37956,17,655,593,5,20
37957,17,655,593,5,20
37958,18,576,118,35,55
37959,18,576,10016,35,55
37960,18,576,118,35,55
37961,18,576,118,35,55
37962,18,576,118,35,55
37963,18,576,118,35,60
37964,18,576,550,35,60
37965,18,576,119,35,70
37966,18,576,119,45,70
37967,18,576,119,45,70
37968,18,576,10016,5,15
37969,18,576,10016,5,15
37970,18,576,10016,5,15
37971,18,576,10016,5,15
37972,18,576,10016,5,15
37973,18,576,550,5,20
37974,18,576,550,5,20
37975,18,576,550,5,20
37976,18,576,550,5,20
37977,18,576,550,5,20
37978,18,577,98,35,55
37979,18,577,170,35,55
37980,18,577,98,35,55
37981,18,577,370,35,55
37982,18,577,370,35,55
37983,18,577,170,35,60
37984,18,577,370,35,60
37985,18,577,99,35,70
37986,18,577,171,45,70
37987,18,577,171,45,70
37988,18,577,592,10,25
37989,18,577,592,10,25
37990,18,577,592,10,25
37991,18,577,592,10,25
37992,18,577,592,10,25
37993,18,577,594,10,30
37994,18,577,594,10,30
37995,18,577,594,10,30
37996,18,577,593,10,30
37997,18,577,593,10,30
37998,18,578,339,35,55
37999,18,578,618,35,55
38000,18,578,339,35,55
38001,18,578,339,35,55
38002,18,578,339,35,55
38003,18,578,339,35,60
38004,18,578,618,35,60
38005,18,578,340,35,70
38006,18,578,340,45,70
38007,18,578,340,45,70
38008,18,578,618,15,35
38009,18,578,618,15,35
38010,18,578,618,15,35
38011,18,578,618,15,35
38012,18,578,618,15,35
38013,18,578,618,15,40
38014,18,578,618,15,40
38015,18,578,618,15,40
38016,18,578,537,15,40
38017,18,578,537,15,40
38018,18,578,536,30,30
38019,18,578,536,30,30
38020,18,578,536,30,30
38021,18,578,616,30,30
38022,18,578,616,30,30
38023,18,578,616,30,30
38024,18,578,536,31,31
38025,18,578,536,31,31
38026,18,578,536,31,31
38027,18,578,616,31,31
38028,18,578,616,31,31
38029,18,578,616,31,31
38030,18,578,618,31,31
38031,18,578,618,31,31
38032,18,578,618,31,31
38033,18,578,618,32,32
38034,18,578,618,32,32
38035,18,578,618,32,32
38036,18,578,536,32,32
38037,18,578,536,32,32
38038,18,578,536,32,32
38039,18,578,616,32,32
38040,18,578,616,32,32
38041,18,578,616,32,32
38042,18,578,536,33,33
38043,18,578,536,33,33
38044,18,578,536,33,33
38045,18,578,616,33,33
38046,18,578,616,33,33
38047,18,578,616,33,33
38048,18,578,536,33,33
38049,18,578,536,33,33
38050,18,578,536,33,33
38051,18,578,616,33,33
38052,18,578,616,33,33
38053,18,578,616,33,33
38054,18,579,505,47,47
38055,18,579,510,47,47
38056,18,579,20,48,48
38057,18,579,517,48,48
38058,18,579,166,49,49
38059,18,579,168,49,49
38060,18,579,402,48,48
38061,18,579,49,48,48
38062,18,579,402,50,50
38063,18,579,49,50,50
38064,18,579,402,50,50
38065,18,579,49,50,50
38066,18,579,531,8,8
38067,18,579,531,8,8
38068,18,579,531,9,9
38069,18,579,531,9,9
38070,18,579,531,10,10
38071,18,579,531,11,11
38072,18,579,531,11,11
38073,18,579,531,11,11
38074,18,579,531,11,11
38075,18,579,518,11,11
38076,18,579,531,11,11
38077,18,579,518,11,11
38078,18,579,504,8,8
38079,18,579,509,8,8
38080,18,579,504,9,9
38081,18,579,509,9,9
38082,18,579,517,8,8
38083,18,579,517,10,10
38084,18,579,504,10,10
38085,18,579,509,10,10
38086,18,579,504,11,11
38087,18,579,509,11,11
38088,18,579,504,11,11
38089,18,579,509,11,11
38090,18,580,20,47,47
38091,18,580,402,47,47
38092,18,580,517,48,48
38093,18,580,20,48,48
38094,18,580,402,48,48
38095,18,580,517,49,49
38096,18,580,168,49,49
38097,18,580,166,49,49
38098,18,580,20,50,50
38099,18,580,402,50,50
38100,18,580,20,50,50
38101,18,580,402,50,50
38102,18,581,535,14,14
38103,18,581,519,14,14
38104,18,581,535,15,15
38105,18,581,519,15,15
38106,18,581,532,15,15
38107,18,581,532,16,16
38108,18,581,535,16,16
38109,18,581,538,14,14
38110,18,581,535,17,17
38111,18,581,538,17,17
38112,18,581,535,17,17
38113,18,581,538,17,17
38114,18,581,531,12,12
38115,18,581,531,12,12
38116,18,581,531,13,13
38117,18,581,531,13,13
38118,18,581,531,14,14
38119,18,581,531,15,15
38120,18,581,531,15,15
38121,18,581,531,15,15
38122,18,581,531,15,15
38123,18,581,539,15,15
38124,18,581,531,15,15
38125,18,581,539,15,15
38126,18,581,535,12,12
38127,18,581,519,12,12
38128,18,581,535,13,13
38129,18,581,519,13,13
38130,18,581,532,13,13
38131,18,581,532,14,14
38132,18,581,535,14,14
38133,18,581,538,12,12
38134,18,581,535,15,15
38135,18,581,538,15,15
38136,18,581,535,15,15
38137,18,581,538,15,15
38138,18,582,548,22,22
38139,18,582,541,22,22
38140,18,582,548,23,23
38141,18,582,541,23,23
38142,18,582,520,23,23
38143,18,582,544,23,23
38144,18,582,520,24,24
38145,18,582,544,24,24
38146,18,582,548,24,24
38147,18,582,541,24,24
38148,18,582,548,25,25
38149,18,582,541,25,25
38150,18,582,531,14,14
38151,18,582,531,15,15
38152,18,582,511,15,15
38153,18,582,513,15,15
38154,18,582,515,15,15
38155,18,582,531,17,17
38156,18,582,531,17,17
38157,18,582,531,17,17
38158,18,582,531,17,17
38159,18,582,549,17,17
38160,18,582,531,17,17
38161,18,582,549,17,17
38162,18,582,118,35,55
38163,18,582,10016,35,55
38164,18,582,118,35,55
38165,18,582,118,35,55
38166,18,582,118,35,55
38167,18,582,118,35,60
38168,18,582,550,35,60
38169,18,582,119,35,70
38170,18,582,119,45,70
38171,18,582,119,45,70
38172,18,582,10016,5,20
38173,18,582,10016,5,20
38174,18,582,10016,5,20
38175,18,582,10016,5,20
38176,18,582,10016,5,20
38177,18,582,550,5,20
38178,18,582,550,5,20
38179,18,582,550,5,20
38180,18,582,550,5,20
38181,18,582,550,5,20
38182,18,582,548,14,14
38183,18,582,540,14,14
38184,18,582,548,15,15
38185,18,582,540,15,15
38186,18,582,519,15,15
38187,18,582,543,15,15
38188,18,582,519,16,16
38189,18,582,543,16,16
38190,18,582,548,16,16
38191,18,582,540,16,16
38192,18,582,548,17,17
38193,18,582,540,17,17
38194,18,583,551,19,19
38195,18,583,554,19,19
38196,18,583,551,20,20
38197,18,583,554,20,20
38198,18,583,556,20,20
38199,18,583,559,20,20
38200,18,583,551,21,21
38201,18,583,557,20,20
38202,18,583,551,22,22
38203,18,583,557,22,22
38204,18,583,551,22,22
38205,18,583,557,22,22
38206,18,584,551,19,19
38207,18,584,554,19,19
38208,18,584,551,20,20
38209,18,584,554,20,20
38210,18,584,556,20,20
38211,18,584,561,20,20
38212,18,584,551,21,21
38213,18,584,557,20,20
38214,18,584,551,22,22
38215,18,584,557,22,22
38216,18,584,551,22,22
38217,18,584,557,22,22
38218,18,585,551,19,19
38219,18,585,562,19,19
38220,18,585,551,20,20
38221,18,585,562,20,20
38222,18,585,551,21,21
38223,18,585,562,21,21
38224,18,585,551,21,21
38225,18,585,562,21,21
38226,18,585,551,22,22
38227,18,585,562,22,22
38228,18,585,551,22,22
38229,18,585,562,22,22
38230,18,586,552,34,34
38231,18,586,563,34,34
38232,18,586,552,35,35
38233,18,586,563,35,35
38234,18,586,552,36,36
38235,18,586,563,36,36
38236,18,586,552,36,36
38237,18,586,563,36,36
38238,18,586,552,37,37
38239,18,586,563,37,37
38240,18,586,552,37,37
38241,18,586,563,37,37
38242,18,587,552,47,47
38243,18,587,28,47,47
38244,18,587,563,48,48
38245,18,587,95,48,48
38246,18,587,552,48,48
38247,18,587,28,49,49
38248,18,587,563,49,49
38249,18,587,95,49,49
38250,18,587,552,49,49
38251,18,587,563,50,50
38252,18,587,552,50,50
38253,18,587,563,50,50
38254,18,588,344,47,47
38255,18,588,344,47,47
38256,18,588,344,48,48
38257,18,588,344,48,48
38258,18,588,344,49,49
38259,18,588,344,49,49
38260,18,588,344,50,50
38261,18,588,344,50,50
38262,18,588,344,50,50
38263,18,588,344,50,50
38264,18,588,344,50,50
38265,18,588,344,50,50
38266,18,589,507,25,25
38267,18,589,572,24,24
38268,18,589,507,26,26
38269,18,589,532,25,25
38270,18,589,582,24,24
38271,18,589,582,25,25
38272,18,589,532,26,26
38273,18,589,582,26,26
38274,18,589,507,27,27
38275,18,589,582,27,27
38276,18,589,507,27,27
38277,18,589,582,27,27
38278,18,589,531,20,20
38279,18,589,531,20,20
38280,18,589,531,21,21
38281,18,589,531,21,21
38282,18,589,531,22,22
38283,18,589,531,23,23
38284,18,589,531,23,23
38285,18,589,531,23,23
38286,18,589,573,23,23
38287,18,589,508,23,23
38288,18,589,573,23,23
38289,18,589,508,23,23
38290,18,589,507,21,21
38291,18,589,572,20,20
38292,18,589,507,22,22
38293,18,589,532,21,21
38294,18,589,582,20,20
38295,18,589,582,21,21
38296,18,589,532,22,22
38297,18,589,582,22,22
38298,18,589,507,23,23
38299,18,589,582,23,23
38300,18,589,507,23,23
38301,18,589,582,23,23
38302,18,590,529,24,24
38303,18,590,529,24,24
38304,18,590,529,25,25
38305,18,590,529,25,25
38306,18,590,529,26,26
38307,18,590,529,26,26
38308,18,590,529,27,27
38309,18,590,529,27,27
38310,18,590,529,27,27
38311,18,590,529,27,27
38312,18,590,529,27,27
38313,18,590,529,27,27
38314,18,590,595,24,24
38315,18,590,599,25,25
38316,18,590,595,25,25
38317,18,590,525,24,24
38318,18,590,597,24,24
38319,18,590,597,25,25
38320,18,590,595,26,26
38321,18,590,599,26,26
38322,18,590,595,27,27
38323,18,590,599,27,27
38324,18,590,602,27,27
38325,18,590,602,27,27
38326,18,591,529,24,24
38327,18,591,529,24,24
38328,18,591,529,25,25
38329,18,591,529,25,25
38330,18,591,529,26,26
38331,18,591,529,26,26
38332,18,591,529,27,27
38333,18,591,529,27,27
38334,18,591,529,27,27
38335,18,591,529,27,27
38336,18,591,529,27,27
38337,18,591,529,27,27
38338,18,591,595,24,24
38339,18,591,599,25,25
38340,18,591,595,25,25
38341,18,591,525,24,24
38342,18,591,597,25,25
38343,18,591,597,26,26
38344,18,591,595,26,26
38345,18,591,599,26,26
38346,18,591,595,27,27
38347,18,591,599,27,27
38348,18,591,602,27,27
38349,18,591,602,27,27
38350,18,592,529,24,24
38351,18,592,529,24,24
38352,18,592,529,25,25
38353,18,592,529,25,25
38354,18,592,529,26,26
38355,18,592,529,26,26
38356,18,592,529,27,27
38357,18,592,529,27,27
38358,18,592,529,27,27
38359,18,592,529,27,27
38360,18,592,529,27,27
38361,18,592,529,27,27
38362,18,592,595,24,24
38363,18,592,599,25,25
38364,18,592,595,25,25
38365,18,592,525,24,24
38366,18,592,597,26,26
38367,18,592,597,27,27
38368,18,592,595,26,26
38369,18,592,599,26,26
38370,18,592,602,27,27
38371,18,592,602,27,27
38372,18,592,595,27,27
38373,18,592,599,27,27
38374,18,593,529,28,28
38375,18,593,529,28,28
38376,18,593,529,29,29
38377,18,593,529,29,29
38378,18,593,529,30,30
38379,18,593,529,30,30
38380,18,593,529,31,31
38381,18,593,529,31,31
38382,18,593,529,31,31
38383,18,593,529,31,31
38384,18,593,529,31,31
38385,18,593,529,31,31
38386,18,593,525,28,28
38387,18,593,525,28,28
38388,18,593,525,28,28
38389,18,593,613,28,28
38390,18,593,533,28,28
38391,18,593,533,28,28
38392,18,593,533,28,28
38393,18,593,525,29,29
38394,18,593,525,29,29
38395,18,593,525,29,29
38396,18,593,525,29,29
38397,18,593,533,29,29
38398,18,593,533,30,30
38399,18,593,533,30,30
38400,18,593,533,30,30
38401,18,593,613,29,29
38402,18,593,525,30,30
38403,18,593,613,28,28
38404,18,593,527,28,28
38405,18,593,613,28,28
38406,18,593,613,30,30
38407,18,593,525,30,30
38408,18,593,525,31,31
38409,18,593,525,30,30
38410,18,593,613,31,31
38411,18,593,527,29,29
38412,18,593,527,29,29
38413,18,593,527,29,29
38414,18,593,527,28,28
38415,18,593,525,31,31
38416,18,593,613,28,28
38417,18,593,525,31,31
38418,18,593,615,31,31
38419,18,593,527,30,30
38420,18,593,527,30,30
38421,18,593,527,30,30
38422,18,593,527,29,29
38423,18,593,615,31,31
38424,18,593,615,28,28
38425,18,593,615,31,31
38426,18,593,615,31,31
38427,18,593,527,31,31
38428,18,593,527,31,31
38429,18,593,527,31,31
38430,18,593,527,30,30
38431,18,594,583,35,35
38432,18,594,586,34,34
38433,18,594,619,34,34
38434,18,594,586,36,36
38435,18,594,619,35,35
38436,18,594,614,37,37
38437,18,594,619,36,36
38438,18,594,583,35,35
38439,18,594,619,37,37
38440,18,594,583,36,36
38441,18,594,619,37,37
38442,18,594,583,37,37
38443,18,594,531,30,30
38444,18,594,531,30,30
38445,18,594,587,31,31
38446,18,594,531,31,31
38447,18,594,531,32,32
38448,18,594,531,33,33
38449,18,594,531,33,33
38450,18,594,531,33,33
38451,18,594,531,33,33
38452,18,594,521,33,33
38453,18,594,521,33,33
38454,18,594,521,33,33
38455,18,594,531,33,33
38456,18,594,531,33,33
38457,18,594,521,33,33
38458,18,594,521,33,33
38459,18,594,521,33,33
38460,18,594,531,33,33
38461,18,594,520,30,30
38462,18,594,520,30,30
38463,18,594,520,30,30
38464,18,594,582,31,31
38465,18,594,585,31,31
38466,18,594,585,31,31
38467,18,594,585,31,31
38468,18,594,585,30,30
38469,18,594,619,30,30
38470,18,594,585,32,32
38471,18,594,619,31,31
38472,18,594,520,32,32
38473,18,594,520,32,32
38474,18,594,520,32,32
38475,18,594,613,33,33
38476,18,594,619,32,32
38477,18,594,621,31,31
38478,18,594,621,31,31
38479,18,594,621,31,31
38480,18,594,582,31,31
38481,18,594,619,33,33
38482,18,594,621,32,32
38483,18,594,621,32,32
38484,18,594,621,32,32
38485,18,594,582,32,32
38486,18,594,619,33,33
38487,18,594,621,33,33
38488,18,594,621,33,33
38489,18,594,621,33,33
38490,18,594,582,33,33
38491,18,595,520,35,35
38492,18,595,520,35,35
38493,18,595,520,35,35
38494,18,595,583,35,35
38495,18,595,586,34,34
38496,18,595,619,34,34
38497,18,595,586,36,36
38498,18,595,619,35,35
38499,18,595,520,36,36
38500,18,595,520,36,36
38501,18,595,520,36,36
38502,18,595,614,37,37
38503,18,595,619,36,36
38504,18,595,621,35,35
38505,18,595,621,35,35
38506,18,595,621,35,35
38507,18,595,583,36,36
38508,18,595,619,37,37
38509,18,595,621,36,36
38510,18,595,621,36,36
38511,18,595,621,36,36
38512,18,595,583,36,36
38513,18,595,619,37,37
38514,18,595,621,37,37
38515,18,595,621,37,37
38516,18,595,621,37,37
38517,18,595,583,37,37
38518,18,595,531,30,30
38519,18,595,531,30,30
38520,18,595,587,31,31
38521,18,595,531,31,31
38522,18,595,531,32,32
38523,18,595,531,33,33
38524,18,595,531,33,33
38525,18,595,531,33,33
38526,18,595,531,33,33
38527,18,595,521,33,33
38528,18,595,521,33,33
38529,18,595,521,33,33
38530,18,595,531,33,33
38531,18,595,531,33,33
38532,18,595,521,33,33
38533,18,595,521,33,33
38534,18,595,521,33,33
38535,18,595,531,33,33
38536,18,595,147,35,55
38537,18,595,10016,35,55
38538,18,595,147,35,55
38539,18,595,148,35,55
38540,18,595,148,35,55
38541,18,595,147,35,60
38542,18,595,550,35,60
38543,18,595,148,35,70
38544,18,595,148,45,70
38545,18,595,149,50,70
38546,18,595,10016,15,35
38547,18,595,10016,15,35
38548,18,595,10016,15,35
38549,18,595,10016,15,35
38550,18,595,10016,15,35
38551,18,595,550,15,40
38552,18,595,550,15,40
38553,18,595,550,15,40
38554,18,595,550,15,40
38555,18,595,550,15,40
38556,18,595,520,31,31
38557,18,595,520,31,31
38558,18,595,520,31,31
38559,18,595,582,31,31
38560,18,595,585,30,30
38561,18,595,619,30,30
38562,18,595,585,32,32
38563,18,595,619,31,31
38564,18,595,520,32,32
38565,18,595,520,32,32
38566,18,595,520,32,32
38567,18,595,613,33,33
38568,18,595,619,32,32
38569,18,595,621,31,31
38570,18,595,621,31,31
38571,18,595,621,31,31
38572,18,595,582,32,32
38573,18,595,619,33,33
38574,18,595,621,32,32
38575,18,595,621,32,32
38576,18,595,621,32,32
38577,18,595,582,32,32
38578,18,595,619,33,33
38579,18,595,621,33,33
38580,18,595,621,33,33
38581,18,595,621,33,33
38582,18,595,582,33,33
38583,18,596,622,30,30
38584,18,596,619,33,33
38585,18,596,622,31,31
38586,18,596,621,30,30
38587,18,596,622,32,32
38588,18,596,621,31,31
38589,18,596,622,32,32
38590,18,596,621,32,32
38591,18,596,622,33,33
38592,18,596,621,33,33
38593,18,596,622,33,33
38594,18,596,621,33,33
38595,18,597,622,30,30
38596,18,597,622,30,30
38597,18,597,622,31,31
38598,18,597,622,31,31
38599,18,597,622,32,32
38600,18,597,622,32,32
38601,18,597,622,32,32
38602,18,597,622,32,32
38603,18,597,622,33,33
38604,18,597,622,33,33
38605,18,597,622,33,33
38606,18,597,622,33,33
38607,18,598,627,38,38
38608,18,598,631,37,37
38609,18,598,627,40,40
38610,18,598,631,38,38
38611,18,598,619,38,38
38612,18,598,631,39,39
38613,18,598,619,40,40
38614,18,598,611,40,40
38615,18,598,627,37,37
38616,18,598,631,40,40
38617,18,598,627,39,39
38618,18,598,631,40,40
38619,18,599,530,37,37
38620,18,599,530,37,37
38621,18,599,530,38,38
38622,18,599,530,38,38
38623,18,599,530,39,39
38624,18,599,530,39,39
38625,18,599,530,40,40
38626,18,599,530,40,40
38627,18,599,530,40,40
38628,18,599,530,40,40
38629,18,599,530,40,40
38630,18,599,530,40,40
38631,18,599,60,35,55
38632,18,599,10016,35,55
38633,18,599,61,35,55
38634,18,599,60,35,55
38635,18,599,60,35,55
38636,18,599,61,35,60
38637,18,599,550,35,60
38638,18,599,61,35,70
38639,18,599,62,45,70
38640,18,599,62,45,70
38641,18,599,10016,20,45
38642,18,599,10016,20,45
38643,18,599,10016,20,45
38644,18,599,10016,20,45
38645,18,599,10016,20,45
38646,18,599,550,20,50
38647,18,599,550,20,50
38648,18,599,550,20,50
38649,18,599,550,20,50
38650,18,599,550,20,50
38651,18,599,632,37,37
38652,18,599,525,39,39
38653,18,599,632,38,38
38654,18,599,633,38,38
38655,18,599,527,37,37
38656,18,599,619,39,39
38657,18,599,632,39,39
38658,18,599,633,38,38
38659,18,599,632,40,40
38660,18,599,633,39,39
38661,18,599,632,40,40
38662,18,599,633,40,40
38663,18,600,530,37,37
38664,18,600,530,37,37
38665,18,600,530,38,38
38666,18,600,530,38,38
38667,18,600,530,39,39
38668,18,600,530,39,39
38669,18,600,530,40,40
38670,18,600,530,40,40
38671,18,600,530,40,40
38672,18,600,530,40,40
38673,18,600,530,40,40
38674,18,600,530,40,40
38675,18,600,632,37,37
38676,18,600,525,37,37
38677,18,600,632,38,38
38678,18,600,525,39,39
38679,18,600,527,37,37
38680,18,600,619,39,39
38681,18,600,632,39,39
38682,18,600,527,38,38
38683,18,600,632,40,40
38684,18,600,527,39,39
38685,18,600,632,40,40
38686,18,600,527,40,40
38687,18,601,530,37,37
38688,18,601,530,37,37
38689,18,601,530,38,38
38690,18,601,530,38,38
38691,18,601,530,39,39
38692,18,601,530,39,39
38693,18,601,530,40,40
38694,18,601,530,40,40
38695,18,601,530,40,40
38696,18,601,530,40,40
38697,18,601,530,40,40
38698,18,601,530,40,40
38699,18,601,632,37,37
38700,18,601,525,37,37
38701,18,601,632,38,38
38702,18,601,525,39,39
38703,18,601,527,37,37
38704,18,601,619,39,39
38705,18,601,632,39,39
38706,18,601,527,38,38
38707,18,601,632,40,40
38708,18,601,527,39,39
38709,18,601,632,40,40
38710,18,601,527,40,40
38711,18,602,530,39,39
38712,18,602,530,39,39
38713,18,602,530,40,40
38714,18,602,530,40,40
38715,18,602,530,41,41
38716,18,602,530,41,41
38717,18,602,530,42,42
38718,18,602,530,42,42
38719,18,602,530,42,42
38720,18,602,530,42,42
38721,18,602,530,42,42
38722,18,602,530,42,42
38723,18,602,632,39,39
38724,18,602,525,39,39
38725,18,602,632,40,40
38726,18,602,525,41,41
38727,18,602,527,39,39
38728,18,602,619,41,41
38729,18,602,632,41,41
38730,18,602,527,40,40
38731,18,602,632,42,42
38732,18,602,527,42,42
38733,18,602,632,42,42
38734,18,602,527,42,42
38735,18,603,530,37,37
38736,18,603,530,37,37
38737,18,603,530,38,38
38738,18,603,530,38,38
38739,18,603,530,39,39
38740,18,603,530,39,39
38741,18,603,530,40,40
38742,18,603,530,40,40
38743,18,603,530,40,40
38744,18,603,530,40,40
38745,18,603,530,40,40
38746,18,603,530,40,40
38747,18,603,632,37,37
38748,18,603,525,37,37
38749,18,603,632,38,38
38750,18,603,525,39,39
38751,18,603,527,37,37
38752,18,603,619,39,39
38753,18,603,632,39,39
38754,18,603,527,38,38
38755,18,603,632,40,40
38756,18,603,527,39,39
38757,18,603,632,40,40
38758,18,603,527,40,40
38759,18,604,530,37,37
